Datetime,C,T,Time,Date
03/28/2004 11:00:00,2.3,19.2,11:00:00,2004-03-28
03/28/2004 12:00:00,1.8,21.3,12:00:00,2004-03-28
03/28/2004 13:00:00,1.4,21.2,13:00:00,2004-03-28
03/28/2004 14:00:00,1,18.6,14:00:00,2004-03-28
03/28/2004 15:00:00,1.4,18,15:00:00,2004-03-28
03/28/2004 16:00:00,1.3,18.2,16:00:00,2004-03-28
03/28/2004 17:00:00,1.3,17,17:00:00,2004-03-28
03/28/2004 18:00:00,1.4,15.6,18:00:00,2004-03-28
03/28/2004 19:00:00,1.9,14.1,19:00:00,2004-03-28
03/28/2004 20:00:00,1.8,13.4,20:00:00,2004-03-28
03/28/2004 21:00:00,1.1,12.3,21:00:00,2004-03-28
03/28/2004 22:00:00,1.1,11.9,22:00:00,2004-03-28
03/28/2004 23:00:00,1.1,11.5,23:00:00,2004-03-28
03/29/2004 00:00:00,0.9,10.6,00:00:00,2004-03-29
03/29/2004 01:00:00,0.6,10.7,01:00:00,2004-03-29
03/29/2004 02:00:00,0.5,10.4,02:00:00,2004-03-29
03/29/2004 03:00:00,0.7,10.1,03:00:00,2004-03-29
03/29/2004 04:00:00,0.6,11.3,04:00:00,2004-03-29
03/29/2004 05:00:00,0.7,10.1,05:00:00,2004-03-29
03/29/2004 06:00:00,0.9,9.9,06:00:00,2004-03-29
03/29/2004 07:00:00,2.9,8.1,07:00:00,2004-03-29
03/29/2004 08:00:00,4.1,10.9,08:00:00,2004-03-29
03/29/2004 09:00:00,1.5,11.8,09:00:00,2004-03-29
03/29/2004 10:00:00,1.5,13.9,10:00:00,2004-03-29
03/29/2004 11:00:00,1.5,15.6,11:00:00,2004-03-29
03/29/2004 12:00:00,1.4,16.5,12:00:00,2004-03-29
03/29/2004 13:00:00,1.6,17.5,13:00:00,2004-03-29
03/29/2004 14:00:00,1.5,17.9,14:00:00,2004-03-29
03/29/2004 15:00:00,1.4,18.2,15:00:00,2004-03-29
03/29/2004 16:00:00,1.5,18,16:00:00,2004-03-29
03/29/2004 17:00:00,1.9,17,17:00:00,2004-03-29
03/29/2004 18:00:00,2.5,16.1,18:00:00,2004-03-29
03/29/2004 19:00:00,2.1,14.5,19:00:00,2004-03-29
03/29/2004 20:00:00,1.6,13.2,20:00:00,2004-03-29
03/29/2004 21:00:00,1.2,13.1,21:00:00,2004-03-29
03/29/2004 22:00:00,1.1,13.5,22:00:00,2004-03-29
03/29/2004 23:00:00,1,12.4,23:00:00,2004-03-29
03/30/2004 00:00:00,1,13.1,00:00:00,2004-03-30
03/30/2004 01:00:00,0.7,11.6,01:00:00,2004-03-30
03/30/2004 02:00:00,0.7,10.5,02:00:00,2004-03-30
03/30/2004 03:00:00,0.8,11.7,03:00:00,2004-03-30
03/30/2004 04:00:00,-200,12.2,04:00:00,2004-03-30
03/30/2004 05:00:00,0.7,12.9,05:00:00,2004-03-30
03/30/2004 06:00:00,1.1,11.3,06:00:00,2004-03-30
03/30/2004 07:00:00,2.6,11.9,07:00:00,2004-03-30
03/30/2004 08:00:00,4,13.3,08:00:00,2004-03-30
03/30/2004 09:00:00,4.2,16.3,09:00:00,2004-03-30
03/30/2004 10:00:00,4.7,17.9,10:00:00,2004-03-30
03/30/2004 11:00:00,3.9,18.3,11:00:00,2004-03-30
03/30/2004 12:00:00,3.7,20.8,12:00:00,2004-03-30
03/30/2004 13:00:00,3.4,22.4,13:00:00,2004-03-30
03/30/2004 14:00:00,2.2,20.9,14:00:00,2004-03-30
03/30/2004 15:00:00,1.9,19.1,15:00:00,2004-03-30
03/30/2004 16:00:00,1.6,18.1,16:00:00,2004-03-30
03/30/2004 17:00:00,2.1,17.3,17:00:00,2004-03-30
03/30/2004 18:00:00,2.2,15.8,18:00:00,2004-03-30
03/30/2004 19:00:00,2.7,15.9,19:00:00,2004-03-30
03/30/2004 20:00:00,2.4,15.9,20:00:00,2004-03-30
03/30/2004 21:00:00,1.3,15,21:00:00,2004-03-30
03/30/2004 22:00:00,1.2,15.1,22:00:00,2004-03-30
03/30/2004 23:00:00,1.5,14.9,23:00:00,2004-03-30
03/31/2004 00:00:00,1.3,14.8,00:00:00,2004-03-31
03/31/2004 01:00:00,1,14.8,01:00:00,2004-03-31
03/31/2004 02:00:00,0.9,14.8,02:00:00,2004-03-31
03/31/2004 03:00:00,0.5,14.2,03:00:00,2004-03-31
03/31/2004 04:00:00,0.5,14.5,04:00:00,2004-03-31
03/31/2004 05:00:00,0.6,14.6,05:00:00,2004-03-31
03/31/2004 06:00:00,1,14.4,06:00:00,2004-03-31
03/31/2004 07:00:00,3.1,13.8,07:00:00,2004-03-31
03/31/2004 08:00:00,4.1,13.2,08:00:00,2004-03-31
03/31/2004 09:00:00,2.2,10.4,09:00:00,2004-03-31
03/31/2004 10:00:00,1.7,11.5,10:00:00,2004-03-31
03/31/2004 11:00:00,1.9,12.2,11:00:00,2004-03-31
03/31/2004 12:00:00,2.9,12.3,12:00:00,2004-03-31
03/31/2004 13:00:00,2.2,11.3,13:00:00,2004-03-31
03/31/2004 14:00:00,2.6,13.6,14:00:00,2004-03-31
03/31/2004 15:00:00,3.1,14.9,15:00:00,2004-03-31
03/31/2004 16:00:00,2.3,15.7,16:00:00,2004-03-31
03/31/2004 17:00:00,2.4,15.2,17:00:00,2004-03-31
03/31/2004 18:00:00,2.8,15.5,18:00:00,2004-03-31
03/31/2004 19:00:00,2.7,14.3,19:00:00,2004-03-31
03/31/2004 20:00:00,2.3,13.2,20:00:00,2004-03-31
03/31/2004 21:00:00,1.5,12.6,21:00:00,2004-03-31
03/31/2004 22:00:00,1.4,12.3,22:00:00,2004-03-31
03/31/2004 23:00:00,1.2,12,23:00:00,2004-03-31
2004-01-04,1.6,12,00:00:00,2004-04-01
2004-01-04,1.2,11.5,01:00:00,2004-04-01
2004-01-04,1.1,10.7,02:00:00,2004-04-01
2004-01-04,0.9,9,03:00:00,2004-04-01
2004-01-04,0.7,10.2,04:00:00,2004-04-01
2004-01-04,0.9,11,05:00:00,2004-04-01
2004-01-04,1.7,9.6,06:00:00,2004-04-01
2004-01-04,4.2,9.5,07:00:00,2004-04-01
2004-01-04,6.2,11.9,08:00:00,2004-04-01
2004-01-04,4.6,16.2,09:00:00,2004-04-01
2004-01-04,2.8,19.2,10:00:00,2004-04-01
2004-01-04,1.6,19.7,11:00:00,2004-04-01
2004-01-04,1.7,20.6,12:00:00,2004-04-01
2004-01-04,1.7,21.8,13:00:00,2004-04-01
2004-01-04,1.7,-200,14:00:00,2004-04-01
2004-01-04,1.9,-200,15:00:00,2004-04-01
2004-01-04,2.3,-200,16:00:00,2004-04-01
2004-01-04,3.3,23.6,17:00:00,2004-04-01
2004-01-04,4.2,22.8,18:00:00,2004-04-01
2004-01-04,5.5,20.8,19:00:00,2004-04-01
2004-01-04,4.9,18.3,20:00:00,2004-04-01
2004-01-04,2.5,16.8,21:00:00,2004-04-01
2004-01-04,2,15.8,22:00:00,2004-04-01
2004-01-04,2,14.9,23:00:00,2004-04-01
2004-02-04,2,14.1,00:00:00,2004-04-02
2004-02-04,1.3,13.3,01:00:00,2004-04-02
2004-02-04,1,13.3,02:00:00,2004-04-02
2004-02-04,0.9,11.8,03:00:00,2004-04-02
2004-02-04,-200,11.2,04:00:00,2004-04-02
2004-02-04,0.7,11.3,05:00:00,2004-04-02
2004-02-04,1.1,11.4,06:00:00,2004-04-02
2004-02-04,2.6,11.9,07:00:00,2004-04-02
2004-02-04,3.9,12.6,08:00:00,2004-04-02
2004-02-04,5,13.6,09:00:00,2004-04-02
2004-02-04,3.3,16.9,10:00:00,2004-04-02
2004-02-04,2.9,19.4,11:00:00,2004-04-02
2004-02-04,3.1,22.9,12:00:00,2004-04-02
2004-02-04,3,23.6,13:00:00,2004-04-02
2004-02-04,2.7,24.7,14:00:00,2004-04-02
2004-02-04,2.7,26.1,15:00:00,2004-04-02
2004-02-04,2.6,27.6,16:00:00,2004-04-02
2004-02-04,3.7,26.9,17:00:00,2004-04-02
2004-02-04,4.5,24.3,18:00:00,2004-04-02
2004-02-04,4.7,21.2,19:00:00,2004-04-02
2004-02-04,5.5,19.4,20:00:00,2004-04-02
2004-02-04,3,18.5,21:00:00,2004-04-02
2004-02-04,1.9,17.8,22:00:00,2004-04-02
2004-02-04,2.3,16.8,23:00:00,2004-04-02
2004-03-04,1.6,17.1,00:00:00,2004-04-03
2004-03-04,1.3,16.2,01:00:00,2004-04-03
2004-03-04,1.2,15.1,02:00:00,2004-04-03
2004-03-04,0.9,15.1,03:00:00,2004-04-03
2004-03-04,0.8,14.5,04:00:00,2004-04-03
2004-03-04,0.8,13.7,05:00:00,2004-04-03
2004-03-04,0.9,13.9,06:00:00,2004-04-03
2004-03-04,2,13.3,07:00:00,2004-04-03
2004-03-04,3,15.1,08:00:00,2004-04-03
2004-03-04,3.1,17,09:00:00,2004-04-03
2004-03-04,-200,19.7,10:00:00,2004-04-03
2004-03-04,-200,20.7,11:00:00,2004-04-03
2004-03-04,-200,23.3,12:00:00,2004-04-03
2004-03-04,-200,23.8,13:00:00,2004-04-03
2004-03-04,-200,24.8,14:00:00,2004-04-03
2004-03-04,-200,25,15:00:00,2004-04-03
2004-03-04,-200,25.8,16:00:00,2004-04-03
2004-03-04,-200,25.1,17:00:00,2004-04-03
2004-03-04,-200,23.7,18:00:00,2004-04-03
2004-03-04,-200,22.1,19:00:00,2004-04-03
2004-03-04,-200,19.9,20:00:00,2004-04-03
2004-03-04,-200,18.7,21:00:00,2004-04-03
2004-03-04,-200,18.1,22:00:00,2004-04-03
2004-03-04,-200,17.5,23:00:00,2004-04-03
2004-04-04,-200,16.7,00:00:00,2004-04-04
2004-04-04,-200,15.9,01:00:00,2004-04-04
2004-04-04,-200,15.2,02:00:00,2004-04-04
2004-04-04,-200,14.7,03:00:00,2004-04-04
2004-04-04,-200,14.3,04:00:00,2004-04-04
2004-04-04,-200,13.7,05:00:00,2004-04-04
2004-04-04,-200,12.9,06:00:00,2004-04-04
2004-04-04,-200,13.7,07:00:00,2004-04-04
2004-04-04,-200,15.3,08:00:00,2004-04-04
2004-04-04,-200,18.1,09:00:00,2004-04-04
2004-04-04,-200,21.5,10:00:00,2004-04-04
2004-04-04,-200,23.3,11:00:00,2004-04-04
2004-04-04,-200,25.1,12:00:00,2004-04-04
2004-04-04,-200,25.6,13:00:00,2004-04-04
2004-04-04,-200,25.8,14:00:00,2004-04-04
2004-04-04,-200,26.1,15:00:00,2004-04-04
2004-04-04,-200,24.4,16:00:00,2004-04-04
2004-04-04,-200,23,17:00:00,2004-04-04
2004-04-04,-200,22.1,18:00:00,2004-04-04
2004-04-04,-200,19.8,19:00:00,2004-04-04
2004-04-04,-200,18.5,20:00:00,2004-04-04
2004-04-04,-200,16.6,21:00:00,2004-04-04
2004-04-04,-200,15.8,22:00:00,2004-04-04
2004-04-04,-200,15.3,23:00:00,2004-04-04
2004-05-04,-200,14.7,00:00:00,2004-04-05
2004-05-04,-200,14.8,01:00:00,2004-04-05
2004-05-04,-200,15,02:00:00,2004-04-05
2004-05-04,-200,15.5,03:00:00,2004-04-05
2004-05-04,-200,16,04:00:00,2004-04-05
2004-05-04,-200,13.5,05:00:00,2004-04-05
2004-05-04,-200,12.9,06:00:00,2004-04-05
2004-05-04,-200,13.4,07:00:00,2004-04-05
2004-05-04,-200,14.5,08:00:00,2004-04-05
2004-05-04,-200,15.3,09:00:00,2004-04-05
2004-05-04,3.1,15.6,10:00:00,2004-04-05
2004-05-04,3,16.6,11:00:00,2004-04-05
2004-05-04,3.2,17,12:00:00,2004-04-05
2004-05-04,3.1,18,13:00:00,2004-04-05
2004-05-04,2.5,19.5,14:00:00,2004-04-05
2004-05-04,2.1,21.6,15:00:00,2004-04-05
2004-05-04,2,22.2,16:00:00,2004-04-05
2004-05-04,3.2,20.3,17:00:00,2004-04-05
2004-05-04,4.1,19.7,18:00:00,2004-04-05
2004-05-04,3.9,18.8,19:00:00,2004-04-05
2004-05-04,3.1,17.9,20:00:00,2004-04-05
2004-05-04,2,17.5,21:00:00,2004-04-05
2004-05-04,1.7,17.4,22:00:00,2004-04-05
2004-05-04,1.6,17,23:00:00,2004-04-05
2004-06-04,1,16.6,00:00:00,2004-04-06
2004-06-04,0.8,15.9,01:00:00,2004-04-06
2004-06-04,0.5,15,02:00:00,2004-04-06
2004-06-04,0.5,14.5,03:00:00,2004-04-06
2004-06-04,0.5,14.1,04:00:00,2004-04-06
2004-06-04,0.8,14.6,05:00:00,2004-04-06
2004-06-04,1.7,14.4,06:00:00,2004-04-06
2004-06-04,4.5,15.3,07:00:00,2004-04-06
2004-06-04,6.2,16.2,08:00:00,2004-04-06
2004-06-04,4.4,18.4,09:00:00,2004-04-06
2004-06-04,2.9,19.6,10:00:00,2004-04-06
2004-06-04,1.6,20.2,11:00:00,2004-04-06
2004-06-04,2.6,20.9,12:00:00,2004-04-06
2004-06-04,2.9,20.4,13:00:00,2004-04-06
2004-06-04,2.5,19.3,14:00:00,2004-04-06
2004-06-04,1.9,18.6,15:00:00,2004-04-06
2004-06-04,1.9,18.8,16:00:00,2004-04-06
2004-06-04,2.7,17.5,17:00:00,2004-04-06
2004-06-04,3,16.8,18:00:00,2004-04-06
2004-06-04,3.3,16.3,19:00:00,2004-04-06
2004-06-04,3.2,15.6,20:00:00,2004-04-06
2004-06-04,1.8,15.7,21:00:00,2004-04-06
2004-06-04,1.3,15.8,22:00:00,2004-04-06
2004-06-04,1.1,15.7,23:00:00,2004-04-06
2004-07-04,0.9,15.7,00:00:00,2004-04-07
2004-07-04,0.7,15.6,01:00:00,2004-04-07
2004-07-04,0.4,15.6,02:00:00,2004-04-07
2004-07-04,0.3,16.1,03:00:00,2004-04-07
2004-07-04,0.3,15.7,04:00:00,2004-04-07
2004-07-04,0.3,15.3,05:00:00,2004-04-07
2004-07-04,0.8,14.2,06:00:00,2004-04-07
2004-07-04,2.8,14.3,07:00:00,2004-04-07
2004-07-04,3.1,15,08:00:00,2004-04-07
2004-07-04,2.3,13.6,09:00:00,2004-04-07
2004-07-04,1.6,16.1,10:00:00,2004-04-07
2004-07-04,1.5,16.6,11:00:00,2004-04-07
2004-07-04,1.6,17.4,12:00:00,2004-04-07
2004-07-04,1.8,18.1,13:00:00,2004-04-07
2004-07-04,1.4,14.4,14:00:00,2004-04-07
2004-07-04,1.9,10.9,15:00:00,2004-04-07
2004-07-04,1.2,16.4,16:00:00,2004-04-07
2004-07-04,2.3,18,17:00:00,2004-04-07
2004-07-04,3.3,14.7,18:00:00,2004-04-07
2004-07-04,3.1,11.3,19:00:00,2004-04-07
2004-07-04,3.3,10,20:00:00,2004-04-07
2004-07-04,1.2,9.8,21:00:00,2004-04-07
2004-07-04,1.3,9.3,22:00:00,2004-04-07
2004-07-04,1.9,9.6,23:00:00,2004-04-07
2004-08-04,1.4,9.3,00:00:00,2004-04-08
2004-08-04,1.5,9,01:00:00,2004-04-08
2004-08-04,1.1,8.2,02:00:00,2004-04-08
2004-08-04,0.8,7.6,03:00:00,2004-04-08
2004-08-04,-200,8.3,04:00:00,2004-04-08
2004-08-04,0.8,8.1,05:00:00,2004-04-08
2004-08-04,1.1,8.1,06:00:00,2004-04-08
2004-08-04,2.6,8.1,07:00:00,2004-04-08
2004-08-04,5.1,9.9,08:00:00,2004-04-08
2004-08-04,4.2,13,09:00:00,2004-04-08
2004-08-04,2.6,16.5,10:00:00,2004-04-08
2004-08-04,2.4,19.3,11:00:00,2004-04-08
2004-08-04,2.1,21.5,12:00:00,2004-04-08
2004-08-04,2.6,20.4,13:00:00,2004-04-08
2004-08-04,2.8,20.6,14:00:00,2004-04-08
2004-08-04,2.5,20.6,15:00:00,2004-04-08
2004-08-04,1.9,21,16:00:00,2004-04-08
2004-08-04,3.6,21.5,17:00:00,2004-04-08
2004-08-04,4.6,19.3,18:00:00,2004-04-08
2004-08-04,6.3,18,19:00:00,2004-04-08
2004-08-04,4.3,15.8,20:00:00,2004-04-08
2004-08-04,1.6,15.3,21:00:00,2004-04-08
2004-08-04,1.4,14.1,22:00:00,2004-04-08
2004-08-04,2,-200,23:00:00,2004-04-08
2004-09-04,2.4,-200,00:00:00,2004-04-09
2004-09-04,1.8,-200,01:00:00,2004-04-09
2004-09-04,1,-200,02:00:00,2004-04-09
2004-09-04,1,-200,03:00:00,2004-04-09
2004-09-04,1,-200,04:00:00,2004-04-09
2004-09-04,0.9,-200,05:00:00,2004-04-09
2004-09-04,1.5,-200,06:00:00,2004-04-09
2004-09-04,2.6,-200,07:00:00,2004-04-09
2004-09-04,2.9,-200,08:00:00,2004-04-09
2004-09-04,2.7,-200,09:00:00,2004-04-09
2004-09-04,2.4,-200,10:00:00,2004-04-09
2004-09-04,2.6,-200,11:00:00,2004-04-09
2004-09-04,4.1,-200,12:00:00,2004-04-09
2004-09-04,4.3,-200,13:00:00,2004-04-09
2004-09-04,2.2,-200,14:00:00,2004-04-09
2004-09-04,3.4,-200,15:00:00,2004-04-09
2004-09-04,3.6,-200,16:00:00,2004-04-09
2004-09-04,2.5,-200,17:00:00,2004-04-09
2004-09-04,2.8,-200,18:00:00,2004-04-09
2004-09-04,3.4,-200,19:00:00,2004-04-09
2004-09-04,3,-200,20:00:00,2004-04-09
2004-09-04,2.1,-200,21:00:00,2004-04-09
2004-09-04,2.4,-200,22:00:00,2004-04-09
2004-09-04,2.3,12,23:00:00,2004-04-09
2004-10-04,1.3,12,00:00:00,2004-04-10
2004-10-04,1.7,11.5,01:00:00,2004-04-10
2004-10-04,1.7,11.4,02:00:00,2004-04-10
2004-10-04,1,11.1,03:00:00,2004-04-10
2004-10-04,0.8,10.8,04:00:00,2004-04-10
2004-10-04,1,10.2,05:00:00,2004-04-10
2004-10-04,1.4,10.8,06:00:00,2004-04-10
2004-10-04,1.7,11,07:00:00,2004-04-10
2004-10-04,2,12.4,08:00:00,2004-04-10
2004-10-04,2,15,09:00:00,2004-04-10
2004-10-04,1.9,16.6,10:00:00,2004-04-10
2004-10-04,2.1,18,11:00:00,2004-04-10
2004-10-04,1.8,20.6,12:00:00,2004-04-10
2004-10-04,1.5,19.9,13:00:00,2004-04-10
2004-10-04,1.3,19.8,14:00:00,2004-04-10
2004-10-04,1.4,21.4,15:00:00,2004-04-10
2004-10-04,1.5,22.1,16:00:00,2004-04-10
2004-10-04,1.7,21.1,17:00:00,2004-04-10
2004-10-04,2,18.3,18:00:00,2004-04-10
2004-10-04,2.5,16.1,19:00:00,2004-04-10
2004-10-04,2.4,14.8,20:00:00,2004-04-10
2004-10-04,2,13.2,21:00:00,2004-04-10
2004-10-04,2.9,12.3,22:00:00,2004-04-10
2004-10-04,2.5,11.8,23:00:00,2004-04-10
2004-11-04,1.4,11.2,00:00:00,2004-04-11
2004-11-04,1.2,11,01:00:00,2004-04-11
2004-11-04,1,9.3,02:00:00,2004-04-11
2004-11-04,1,8.8,03:00:00,2004-04-11
2004-11-04,-200,7.8,04:00:00,2004-04-11
2004-11-04,0.7,7.7,05:00:00,2004-04-11
2004-11-04,0.8,7.4,06:00:00,2004-04-11
2004-11-04,0.9,8.2,07:00:00,2004-04-11
2004-11-04,1.1,8.7,08:00:00,2004-04-11
2004-11-04,1,13,09:00:00,2004-04-11
2004-11-04,1.6,17.4,10:00:00,2004-04-11
2004-11-04,1.8,20.2,11:00:00,2004-04-11
2004-11-04,2.6,22.7,12:00:00,2004-04-11
2004-11-04,1.1,22.3,13:00:00,2004-04-11
2004-11-04,0.6,22.2,14:00:00,2004-04-11
2004-11-04,0.9,22,15:00:00,2004-04-11
2004-11-04,1,21,16:00:00,2004-04-11
2004-11-04,1.2,19.6,17:00:00,2004-04-11
2004-11-04,1.4,17.9,18:00:00,2004-04-11
2004-11-04,2,16.4,19:00:00,2004-04-11
2004-11-04,1.1,15.6,20:00:00,2004-04-11
2004-11-04,1.1,15.5,21:00:00,2004-04-11
2004-11-04,1.1,14.5,22:00:00,2004-04-11
2004-11-04,1.1,14.2,23:00:00,2004-04-11
2004-12-04,0.7,13.7,00:00:00,2004-04-12
2004-12-04,0.6,14.1,01:00:00,2004-04-12
2004-12-04,0.7,14.6,02:00:00,2004-04-12
2004-12-04,0.6,14.4,03:00:00,2004-04-12
2004-12-04,0.3,13.9,04:00:00,2004-04-12
2004-12-04,0.3,13.5,05:00:00,2004-04-12
2004-12-04,0.4,13.9,06:00:00,2004-04-12
2004-12-04,0.5,13.5,07:00:00,2004-04-12
2004-12-04,0.6,13.3,08:00:00,2004-04-12
2004-12-04,0.8,13.4,09:00:00,2004-04-12
2004-12-04,1,13,10:00:00,2004-04-12
2004-12-04,1.3,12.7,11:00:00,2004-04-12
2004-12-04,1.1,12.1,12:00:00,2004-04-12
2004-12-04,0.6,11.2,13:00:00,2004-04-12
2004-12-04,0.7,10.7,14:00:00,2004-04-12
2004-12-04,1.2,11.4,15:00:00,2004-04-12
2004-12-04,1.4,9.9,16:00:00,2004-04-12
2004-12-04,1.2,10.3,17:00:00,2004-04-12
2004-12-04,1.3,11,18:00:00,2004-04-12
2004-12-04,1.8,10.6,19:00:00,2004-04-12
2004-12-04,1.2,10.6,20:00:00,2004-04-12
2004-12-04,0.8,10.6,21:00:00,2004-04-12
2004-12-04,0.8,10.3,22:00:00,2004-04-12
2004-12-04,0.8,10.4,23:00:00,2004-04-12
04/13/2004 00:00:00,0.7,10.7,00:00:00,2004-04-13
04/13/2004 01:00:00,0.5,10.5,01:00:00,2004-04-13
04/13/2004 02:00:00,0.3,10.5,02:00:00,2004-04-13
04/13/2004 03:00:00,0.4,10.6,03:00:00,2004-04-13
04/13/2004 04:00:00,0.3,11.1,04:00:00,2004-04-13
04/13/2004 05:00:00,0.7,10.1,05:00:00,2004-04-13
04/13/2004 06:00:00,1.6,10,06:00:00,2004-04-13
04/13/2004 07:00:00,3.9,11,07:00:00,2004-04-13
04/13/2004 08:00:00,4.5,12,08:00:00,2004-04-13
04/13/2004 09:00:00,2.7,12.8,09:00:00,2004-04-13
04/13/2004 10:00:00,1.6,12.6,10:00:00,2004-04-13
04/13/2004 11:00:00,1.6,13.8,11:00:00,2004-04-13
04/13/2004 12:00:00,1.6,15.1,12:00:00,2004-04-13
04/13/2004 13:00:00,1.5,16.3,13:00:00,2004-04-13
04/13/2004 14:00:00,1.8,16.6,14:00:00,2004-04-13
04/13/2004 15:00:00,2.1,15.8,15:00:00,2004-04-13
04/13/2004 16:00:00,1.7,16.3,16:00:00,2004-04-13
04/13/2004 17:00:00,3,16.1,17:00:00,2004-04-13
04/13/2004 18:00:00,4.6,15.3,18:00:00,2004-04-13
04/13/2004 19:00:00,5,14.7,19:00:00,2004-04-13
04/13/2004 20:00:00,3.5,14.1,20:00:00,2004-04-13
04/13/2004 21:00:00,2.1,13.5,21:00:00,2004-04-13
04/13/2004 22:00:00,2.1,12.3,22:00:00,2004-04-13
04/13/2004 23:00:00,1.5,11.6,23:00:00,2004-04-13
04/14/2004 00:00:00,1.1,11.5,00:00:00,2004-04-14
04/14/2004 01:00:00,0.9,10.9,01:00:00,2004-04-14
04/14/2004 02:00:00,0.7,11.1,02:00:00,2004-04-14
04/14/2004 03:00:00,0.4,10.7,03:00:00,2004-04-14
04/14/2004 04:00:00,-200,10.7,04:00:00,2004-04-14
04/14/2004 05:00:00,0.9,10.2,05:00:00,2004-04-14
04/14/2004 06:00:00,1.6,10.3,06:00:00,2004-04-14
04/14/2004 07:00:00,3.9,10.8,07:00:00,2004-04-14
04/14/2004 08:00:00,5,13.3,08:00:00,2004-04-14
04/14/2004 09:00:00,4.3,15.8,09:00:00,2004-04-14
04/14/2004 10:00:00,2.7,19.5,10:00:00,2004-04-14
04/14/2004 11:00:00,2.1,21.1,11:00:00,2004-04-14
04/14/2004 12:00:00,2.1,18.4,12:00:00,2004-04-14
04/14/2004 13:00:00,-200,21,13:00:00,2004-04-14
04/14/2004 14:00:00,-200,21.4,14:00:00,2004-04-14
04/14/2004 15:00:00,-200,21.3,15:00:00,2004-04-14
04/14/2004 16:00:00,-200,20.4,16:00:00,2004-04-14
04/14/2004 17:00:00,-200,18.7,17:00:00,2004-04-14
04/14/2004 18:00:00,-200,18.6,18:00:00,2004-04-14
04/14/2004 19:00:00,-200,17.9,19:00:00,2004-04-14
04/14/2004 20:00:00,-200,16.5,20:00:00,2004-04-14
04/14/2004 21:00:00,-200,14.8,21:00:00,2004-04-14
04/14/2004 22:00:00,-200,13.4,22:00:00,2004-04-14
04/14/2004 23:00:00,-200,13.4,23:00:00,2004-04-14
04/15/2004 00:00:00,-200,12.3,00:00:00,2004-04-15
04/15/2004 01:00:00,-200,11.6,01:00:00,2004-04-15
04/15/2004 02:00:00,-200,10.7,02:00:00,2004-04-15
04/15/2004 03:00:00,-200,10.2,03:00:00,2004-04-15
04/15/2004 04:00:00,-200,10.5,04:00:00,2004-04-15
04/15/2004 05:00:00,-200,9.3,05:00:00,2004-04-15
04/15/2004 06:00:00,-200,9.1,06:00:00,2004-04-15
04/15/2004 07:00:00,-200,10.2,07:00:00,2004-04-15
04/15/2004 08:00:00,-200,11.6,08:00:00,2004-04-15
04/15/2004 09:00:00,3.9,13.5,09:00:00,2004-04-15
04/15/2004 10:00:00,3.8,15,10:00:00,2004-04-15
04/15/2004 11:00:00,3.8,17.1,11:00:00,2004-04-15
04/15/2004 12:00:00,3.9,18.4,12:00:00,2004-04-15
04/15/2004 13:00:00,3.5,19.3,13:00:00,2004-04-15
04/15/2004 14:00:00,4,19.2,14:00:00,2004-04-15
04/15/2004 15:00:00,3,21.5,15:00:00,2004-04-15
04/15/2004 16:00:00,3.1,19.6,16:00:00,2004-04-15
04/15/2004 17:00:00,5.2,19.6,17:00:00,2004-04-15
04/15/2004 18:00:00,5.9,18.3,18:00:00,2004-04-15
04/15/2004 19:00:00,7.3,17.4,19:00:00,2004-04-15
04/15/2004 20:00:00,6.1,16.8,20:00:00,2004-04-15
04/15/2004 21:00:00,4.6,16.2,21:00:00,2004-04-15
04/15/2004 22:00:00,2.5,14.9,22:00:00,2004-04-15
04/15/2004 23:00:00,2.2,13.9,23:00:00,2004-04-15
04/16/2004 00:00:00,2,13.7,00:00:00,2004-04-16
04/16/2004 01:00:00,1.9,13.4,01:00:00,2004-04-16
04/16/2004 02:00:00,1.6,12.8,02:00:00,2004-04-16
04/16/2004 03:00:00,1,12.9,03:00:00,2004-04-16
04/16/2004 04:00:00,1,11.9,04:00:00,2004-04-16
04/16/2004 05:00:00,1.2,11.6,05:00:00,2004-04-16
04/16/2004 06:00:00,2,11.7,06:00:00,2004-04-16
04/16/2004 07:00:00,4.5,12.8,07:00:00,2004-04-16
04/16/2004 08:00:00,4.1,13.8,08:00:00,2004-04-16
04/16/2004 09:00:00,2.6,15.3,09:00:00,2004-04-16
04/16/2004 10:00:00,2.3,16.6,10:00:00,2004-04-16
04/16/2004 11:00:00,2.6,17.6,11:00:00,2004-04-16
04/16/2004 12:00:00,2.4,19.2,12:00:00,2004-04-16
04/16/2004 13:00:00,4.3,15.7,13:00:00,2004-04-16
04/16/2004 14:00:00,4.6,14.5,14:00:00,2004-04-16
04/16/2004 15:00:00,4,14.4,15:00:00,2004-04-16
04/16/2004 16:00:00,4.7,14.6,16:00:00,2004-04-16
04/16/2004 17:00:00,5.7,14.6,17:00:00,2004-04-16
04/16/2004 18:00:00,5.2,14,18:00:00,2004-04-16
04/16/2004 19:00:00,6.4,13.9,19:00:00,2004-04-16
04/16/2004 20:00:00,6,13.8,20:00:00,2004-04-16
04/16/2004 21:00:00,3.4,13.5,21:00:00,2004-04-16
04/16/2004 22:00:00,2.7,13.1,22:00:00,2004-04-16
04/16/2004 23:00:00,3.1,12.8,23:00:00,2004-04-16
04/17/2004 00:00:00,2.6,12.7,00:00:00,2004-04-17
